ID,SIREID,DAMID,YR,GR,SEX
981783,962573,930863,98,3,2
981793,962493,953003,98,3,2
981802,960102,930332,98,2,1
981812,960102,961462,98,2,1
981822,960102,961462,98,2,2
981833,962573,950713,98,3,2
981843,962573,950713,98,3,1
981853,952983,930283,98,3,1
981863,952983,930283,98,3,2
981873,961633,930763,98,3,2
981882,961872,952282,98,2,1
981892,961872,952282,98,2,2
981902,950202,950372,98,2,1
981913,961633,925043,98,3,2
981922,950202,960482,98,2,2
981932,952022,960482,98,2,2
981942,962022,960072,98,2,1
981952,962022,940602,98,2,2
981962,962022,940602,98,2,2
981972,960102,940702,98,2,2
981982,962022,940382,98,2,1
981993,962573,961293,98,3,2
982002,962022,950262,98,2,2
982013,952983,950683,98,3,2
982023,962493,930173,98,3,2
982033,962493,930173,98,3,2
982043,962573,931733,98,3,2
982053,962573,962293,98,3,1
982063,962493,961653,98,3,1
982073,952983,941613,98,3,1
982083,952983,941613,98,3,1
982092,962022,951772,98,2,1
982102,962022,951772,98,2,1
982112,962022,932212,98,2,2
982122,962022,932212,98,2,2
982133,961633,950873,98,3,2
982143,952983,921953,98,3,2
982152,962022,952712,98,2,1
982162,962022,952712,98,2,2
982173,962493,925143,98,3,2
982183,962493,925143,98,3,2
982193,962573,950883,98,3,2
982203,962493,951293,98,3,1
982212,961872,950122,98,2,1
982222,962022,923682,98,2,2
982232,961872,942312,98,2,2
982242,961872,942312,98,2,1
982253,961633,930603,98,3,2
982262,960332,930642,98,2,2
982272,960332,930642,98,2,1
982282,961872,921782,98,2,2
982292,961872,950132,98,2,2
982303,961633,941803,98,3,1
982313,952983,952133,98,3,2
982323,952983,930893,98,3,1
982333,952983,930893,98,3,2
982342,960332,932692,98,2,2
982352,960332,932692,98,2,2
982363,962493,931713,98,3,2
982373,962493,941833,98,3,1
982383,962493,941843,98,3,1
982393,962573,941913,98,3,2
982403,962573,941913,98,3,2
982412,960332,960112,98,2,1
982423,952983,962093,98,3,1
982433,962493,940903,98,3,2
982442,960332,950352,98,2,1
982453,962493,923013,98,3,1
982463,962493,923013,98,3,1
982473,962573,941643,98,3,1
982483,962573,941643,98,3,2
982493,961633,941393,98,3,2
982503,952983,930633,98,3,2
982513,962573,924333,98,3,2
982523,962573,941923,98,3,2
982533,962573,941923,98,3,2
982543,962573,942853,98,3,1
982553,962573,942853,98,3,2
982563,962573,951723,98,3,2
982573,962493,962103,98,3,2
982583,962573,930733,98,3,2
982593,962573,930733,98,3,2
982602,962022,942422,98,2,1
982612,962022,942422,98,2,1
982622,962022,942422,98,2,1
982632,961872,960262,98,2,2
982642,961872,931592,98,2,2
982653,961633,922763,98,3,2
982662,960332,960582,98,2,1
982672,960332,942282,98,2,2
982683,961633,960943,98,3,2
982693,962573,940323,98,3,2
982703,962573,921943,98,3,1
982713,962573,921943,98,3,1
982723,962493,942733,98,3,1
982733,962493,942733,98,3,2
982742,960332,961382,98,2,1
982752,950202,961192,98,2,2
982762,950202,960032,98,2,1
982772,960332,962262,98,2,1
982783,952983,961863,98,3,2
982852,960332,911462,98,2,2
982862,960332,911462,98,2,1
982872,961562,912933,98,5,1
982882,960332,910424,98,2,1
982892,960332,910424,98,2,2
982902,961562,911444,98,2,2
982912,961562,911444,98,2,1
982922,960332,910172,98,2,1
982932,960332,910172,98,2,1
982942,960332,910554,98,2,2
982953,962573,913055,98,3,1
982963,962573,913055,98,3,2
982972,961562,910961,98,2,2
982982,960332,910982,98,2,2
982992,960332,914293,98,5,1
983002,960332,914293,98,5,1
983012,961562,911944,98,2,1
983022,961562,911944,98,2,2
983032,961562,910414,98,2,1
983042,960332,911284,98,2,1
983052,960332,911284,98,2,2
983062,961562,911671,98,2,1
983072,961562,911671,98,2,1
983083,962573,912773,98,3,2
983093,962573,912773,98,3,2
983102,961562,911204,98,2,2
983112,961562,911204,98,2,1
983123,962573,914485,98,3,1
983132,960332,910342,98,2,1
983142,960332,910342,98,2,1
983152,960332,911334,98,2,2
983163,962573,912171,98,3,2
983283,962573,950433,98,3,1
989452,950202,962042,98,2,1
990012,971432,942142,99,2,2
990022,971432,942142,99,2,1
990032,972322,942412,99,2,1
990042,972322,942412,99,2,1
990052,972322,970032,99,2,2
990062,972322,970032,99,2,1
990072,960332,960752,99,2,1
990082,971122,923981,99,2,2
990092,971122,923981,99,2,2
990103,970843,961293,99,3,2
990113,970843,961293,99,3,1
990123,970843,940323,99,3,2
990132,971122,961662,99,2,2
990142,971122,961662,99,2,2
990152,970482,971102,99,2,1
990162,972322,931012,99,2,1
990172,972322,931012,99,2,2
990182,970482,941562,99,2,2
990192,971122,930652,99,2,1
990202,960332,941532,99,2,2
990212,971432,960872,99,2,2
990222,971432,960872,99,2,1
990232,970482,950782,99,2,2
990242,970482,950782,99,2,1
990252,971122,942252,99,2,2
990262,971122,942252,99,2,2
990273,972773,922355,99,3,2
990282,971122,951242,99,2,1
990293,972473,924553,99,3,1
990303,972473,924553,99,3,2
990312,971432,940602,99,2,1
990322,960332,930222,99,2,1
990332,960332,930222,99,2,1
990342,960332,930222,99,2,1
990353,961633,931383,99,3,2
990363,961633,931383,99,3,2
990372,971122,931282,99,2,2
990382,971432,942282,99,2,2
990392,971432,942282,99,2,2
990403,972473,962333,99,3,2
990412,972322,970012,99,2,1
990422,972322,970012,99,2,2
990432,972322,960382,99,2,2
990442,972322,960382,99,2,2
990453,961633,932873,99,3,2
990463,961633,932873,99,3,1
990473,961633,951293,99,3,1
990483,961633,951293,99,3,2
990492,971122,972372,99,2,2
990503,970843,950243,99,3,2
990512,970482,972362,99,2,1
990522,970482,972362,99,2,2
990532,972322,952872,99,2,2
990542,970482,960492,99,2,2
990552,970482,960492,99,2,2
990563,972773,960983,99,3,1
990573,972773,971703,99,3,2
990583,972473,962293,99,3,1
990592,971432,940592,99,2,2
990602,971432,940592,99,2,2
990612,971122,950262,99,2,2
990622,971122,931522,99,2,2
990632,971122,931522,99,2,1
990643,961633,962313,99,3,2
990653,961633,962313,99,3,2
990663,961633,962103,99,3,2
990672,972322,970722,99,2,2
990683,972473,950443,99,3,1
990693,961633,941643,99,3,2
990703,961633,941643,99,3,2
990712,972322,931762,99,2,1
990723,972773,931733,99,3,1
990732,960332,920252,99,2,1
990742,970482,950922,99,2,1
990752,971122,941862,99,2,1
990762,971122,941862,99,2,2
990772,971122,920012,99,2,1
990782,971122,920012,99,2,1
990793,970843,961763,99,3,2
990802,970482,941762,99,2,1
990812,960332,941402,99,2,2
990822,960332,941402,99,2,2
990832,960332,951112,99,2,2
990842,960332,951112,99,2,1
990852,960332,950962,99,2,1
990862,971122,950132,99,2,2
990872,971122,950132,99,2,2
990883,972473,941803,99,3,2
990892,960332,941542,99,2,1
990902,971432,950382,99,2,1
990912,972322,930082,99,2,2
990922,972322,930082,99,2,1
990932,972322,930082,99,2,1
990942,970482,961712,99,2,2
990952,970482,961712,99,2,2
990962,960332,950212,99,2,2
990972,972322,962342,99,2,2
990982,960332,930072,99,2,1
990992,971122,970212,99,2,1
991002,971122,970212,99,2,2
991012,971122,961742,99,2,1
991023,972773,972183,99,3,1
991032,971432,950372,99,2,2
991042,971432,950372,99,2,2
991052,971122,941282,99,2,1
991062,970482,961192,99,2,1
991072,960332,961802,99,2,1
991082,971432,970762,99,2,1
991092,971432,970762,99,2,1
991102,970482,961722,99,2,2
991112,970482,961722,99,2,2
991122,960332,950212,99,2,2
991132,971122,941282,99,2,2
991142,970482,960262,99,2,1
991152,970482,960262,99,2,2
991163,961633,950433,99,3,1
991172,972322,920464,99,2,1
991182,972322,920464,99,2,1
991193,972773,941913,99,3,1
991203,972773,941913,99,3,1
991212,971122,961332,99,2,1
991222,971122,961332,99,2,2
991233,972773,941923,99,3,1
991242,971122,960072,99,2,1
991252,971122,960072,99,2,1
991262,960332,951922,99,2,1
991273,961633,950713,99,3,2
991283,961633,950713,99,3,2
991293,961633,970093,99,3,1
991303,972773,962243,99,3,2
991313,961633,961653,99,3,2
991323,972473,940693,99,3,1
991333,972473,940693,99,3,2
991342,960332,960822,99,2,2
991352,971432,952282,99,2,2
991362,971432,952282,99,2,2
991372,972322,940702,99,2,2
991382,972322,940702,99,2,2
991392,971122,960682,99,2,2
991403,972773,951723,99,3,1
991412,972322,951002,99,2,1
991422,972322,962012,99,2,1
991432,972322,962012,99,2,2
991442,971432,931412,99,2,2
991452,971432,960032,99,2,2
991462,971432,960032,99,2,1
991473,972773,950883,99,3,2
991483,972773,970433,99,3,2
991492,972322,970022,99,2,2
991502,972322,961552,99,2,2
991512,972322,961552,99,2,2
991522,960332,971022,99,2,1
991532,960332,971022,99,2,2
991543,961633,952763,99,3,2
991553,972473,950843,99,3,2
991563,972473,950843,99,3,2
991573,961633,930813,99,3,1
991582,971122,960832,99,2,2
991592,971122,960832,99,2,1
991602,972322,970712,99,2,2
991612,970482,960482,99,2,1
991622,970482,960482,99,2,2
991633,961633,971783,99,3,2
991643,970843,951373,99,3,1
991653,970843,951373,99,3,2
991662,971432,960112,99,2,1
991672,971432,960112,99,2,2
991683,961633,942733,99,3,2
991693,961633,942733,99,3,1
991702,971432,961922,99,2,1
991712,971432,961922,99,2,2
991722,970482,932172,99,2,2
991732,970482,930642,99,2,1
991742,970482,930642,99,2,2
991752,971432,920092,99,2,2
991762,971432,920092,99,2,2
991772,972322,940282,99,2,2
991782,972322,940282,99,2,2
991792,960332,972302,99,2,1
991802,971122,940382,99,2,2
991813,972773,940903,99,3,2
991822,960332,942422,99,2,2
991832,960332,942422,99,2,2
991842,960332,942422,99,2,2
991852,970482,952942,99,2,1
991862,970482,952942,99,2,2
991872,971122,931962,99,2,2
991883,972773,924533,99,3,1
991892,971432,950172,99,2,1
991902,971432,950172,99,2,1
991913,972773,921314,99,3,2
991922,972322,960742,99,2,1
991933,970843,942473,99,3,1
991943,970843,942473,99,3,2
991952,970482,961192,99,2,2
991962,971432,930932,99,2,2
991972,971432,930932,99,2,2
991982,970482,942312,99,2,1
991992,970482,942312,99,2,1
992003,972773,942853,99,3,1
992013,972773,942853,99,3,2
992022,960332,950052,99,2,2
992032,960332,960092,99,2,1
992042,960332,960092,99,2,1
992053,961633,922445,99,3,1
992063,961633,922445,99,3,1
992072,971432,921991,99,2,1
992082,971432,921991,99,2,1
992092,971122,961732,99,2,2
992103,970843,970663,99,3,2
992112,971122,940042,99,2,1
992123,972473,922763,99,3,2
992132,971122,932852,99,2,1
992142,971122,932852,99,2,1
992152,972322,930772,99,2,2
992162,960332,951772,99,2,2
992172,960332,951772,99,2,1
992182,971432,960782,99,2,1
992192,972322,961452,99,2,2
992202,970482,952932,99,2,2
992213,972473,930893,99,3,1
992222,960332,930212,99,2,2
992232,960332,930212,99,2,1
992242,960332,930212,99,2,2
992253,970843,923013,99,3,2
992263,970843,941603,99,3,2
992273,970843,920045,99,3,1
992283,970843,920045,99,3,1
992292,971432,960812,99,2,1
992303,970843,972023,99,3,2
992312,971122,972262,99,2,2
992322,971432,940102,99,2,2
992332,971432,940102,99,2,2
992343,961633,924731,99,3,2
992353,961633,924731,99,3,1
992363,970843,950873,99,3,2
992372,971432,971542,99,2,1
992382,971432,971542,99,2,1
992392,960332,972312,99,2,1
992403,972773,953003,99,3,2
992413,972773,953003,99,3,1
992422,972322,950502,99,2,1
992432,972322,950502,99,2,1
992443,972773,961623,99,3,1
992453,972773,924691,99,3,1
992462,960332,961342,99,2,2
992472,960332,951142,99,2,1
992482,960332,951142,99,2,2
992493,970843,930173,99,3,2
992502,971432,961382,99,2,2
992513,961633,925213,99,3,1
992523,961633,920941,99,3,1
992533,961633,920941,99,3,1
992543,970843,971073,99,3,1
992553,970843,971073,99,3,1
992562,971432,932212,99,2,1
992573,961633,970653,99,3,1
992582,971432,972342,99,2,1
992593,970843,931713,99,3,2
992603,961633,970923,99,3,1
992612,970482,932022,99,2,1
992622,970482,932022,99,2,1
992632,960332,932692,99,2,1
992642,960332,932692,99,2,2
992652,960332,960292,99,2,2
992662,970482,962072,99,2,2
992672,970482,952712,99,2,2
992683,972473,961863,99,3,1
992692,970482,960272,99,2,2
992702,970482,960272,99,2,2
992713,972773,931263,99,3,1
992723,970843,925165,99,3,1
992733,970843,925165,99,3,1
999793,970843,961763,99,3,2
1000012,980552,980232,100,2,1
1000022,972322,941862,100,2,1
1000032,972322,941862,100,2,2
1000042,972322,951112,100,2,1
1000052,972322,951112,100,2,1
1000062,981302,941542,100,2,1
1000072,981302,941542,100,2,2
1000082,980382,961712,100,2,2
1000093,982543,962243,100,3,2
1000102,981302,960782,100,2,1
1000112,973714,961332,100,2,2
1000122,973714,961332,100,2,1
1000132,980552,981972,100,2,2
1000142,980552,981972,100,2,2
1000153,972773,950883,100,3,1
1000162,973714,971542,100,2,2
1000172,973714,971542,100,2,1
1000182,973714,971542,100,2,1
1000192,980552,961192,100,2,1
1000202,980552,961192,100,2,1
1000212,971122,950052,100,2,2
1000222,971122,950052,100,2,1
1000232,973714,950132,100,2,1
1000242,973714,950132,100,2,2
1000252,972322,961552,100,2,2
1000262,972322,961552,100,2,2
1000272,981302,930072,100,2,2
1000283,972773,960983,100,3,1
1000292,981302,961662,100,2,2
1000302,981302,961662,100,2,1
1000312,973714,981922,100,2,2
1000322,973714,981922,100,2,1
1000332,973714,941762,100,2,2
1000342,973714,941762,100,2,1
1000352,973714,941762,100,2,1
1000362,981302,951922,100,2,1
1000372,981302,951922,100,2,2
1000382,973714,970152,100,2,2
1000392,973714,970152,100,2,2
1000402,972322,980542,100,2,2
1000412,972322,950922,100,2,2
1000422,972322,950922,100,2,1
1000432,973714,960682,100,2,1
1000442,973714,960682,100,2,1
1000452,972322,951772,100,2,1
1000462,972322,951772,100,2,2
1000473,982543,962333,100,3,1
1000483,982543,941913,100,3,2
1000493,982083,941843,100,3,2
1000502,980552,950382,100,2,2
1000513,982083,971383,100,3,1
1000523,982083,971383,100,3,1
1000532,980552,971102,100,2,2
1000542,980552,971102,100,2,2
1000552,972322,951142,100,2,1
1000562,972322,951142,100,2,1
1000572,980382,981692,100,2,2
1000582,980382,981692,100,2,2
1000592,981302,940282,100,2,2
1000602,980552,960482,100,2,1
1000612,980552,960482,100,2,1
1000622,980382,972372,100,2,2
1000632,980382,972372,100,2,1
1000642,973714,980652,100,2,1
1000652,980552,971532,100,2,1
1000662,980552,971532,100,2,2
1000672,981302,971022,100,2,2
1000682,981302,971022,100,2,1
1000692,973714,930893,100,5,1
1000702,972322,972302,100,2,1
1000712,980382,961522,100,2,2
1000723,982083,940903,100,3,1
1000732,981302,960382,100,2,2
1000742,980382,961742,100,2,1
1000752,980382,961742,100,2,2
1000762,980552,961722,100,2,1
1000772,972322,972342,100,2,2
1000782,972322,972342,100,2,2
1000793,982083,951373,100,3,2
1000803,982083,951373,100,3,1
1000812,980382,970712,100,2,1
1000822,973714,961922,100,2,2
1000832,973714,961922,100,2,2
1000842,972322,970882,100,2,1
1000852,973714,940702,100,2,1
1000862,981302,960072,100,2,1
1000872,981302,960072,100,2,1
1000883,982543,941923,100,3,2
1000892,972322,981732,100,2,1
1000902,973714,980372,100,2,1
1000912,973714,980372,100,2,1
1000922,980382,961732,100,2,2
1000932,980552,981632,100,2,1
1000943,982543,971783,100,3,1
1000952,980382,950372,100,2,2
1000963,982083,931155,100,3,2
1000972,981302,950962,100,2,1
1000982,972322,960822,100,2,2
1000993,982083,962293,100,3,1
1001003,982083,962293,100,3,2
1001013,982543,961293,100,3,1
1001023,982543,961293,100,3,1
1001033,982083,950443,100,3,1
1001042,973714,970012,100,2,2
1001052,973714,960492,100,2,1
1001062,973714,960492,100,2,1
1001072,980382,932022,100,2,1
1001083,982543,982493,100,3,2
1001092,981302,961382,100,2,1
1001102,980382,952282,100,2,2
1001112,980382,952282,100,2,1
1001122,980382,952942,100,2,1
1001132,980382,952942,100,2,1
1001143,982543,970093,100,3,2
1001152,981302,942412,100,2,2
1001162,980382,960292,100,2,2
1001172,973714,942142,100,2,2
1001182,973714,942142,100,2,1
1001192,972322,931522,100,2,1
1001202,972322,931522,100,2,1
1001212,980552,940492,100,2,2
1001223,982083,942733,100,3,2
1001233,982083,942733,100,3,1
1001243,982083,942733,100,3,2
1001252,972322,972312,100,2,2
1001263,982083,952763,100,3,2
1001272,972322,961802,100,2,2
1001282,972322,961802,100,2,2
1001292,981302,980982,100,2,2
1001302,981302,980972,100,2,2
1001312,981302,980972,100,2,2
1001322,973714,981642,100,2,2
1001332,973714,981642,100,2,2
1001342,981302,971462,100,2,1
1001352,981302,971462,100,2,2
1001362,980382,970722,100,2,1
1001372,980382,970722,100,2,2
1001382,981302,982232,100,2,2
1001393,982543,933185,100,3,2
1001403,982083,961623,100,3,1
1001413,982083,961623,100,3,2
1001422,973714,930212,100,2,2
1001432,980382,981522,100,2,2
1001442,980382,981522,100,2,2
1001452,980382,972362,100,2,1
1001462,981302,950502,100,2,1
1001472,980552,980702,100,2,2
1001482,973714,982942,100,2,1
1001492,973714,952872,100,2,2
1001502,973714,961342,100,2,2
1001512,973714,950122,100,2,1
1001522,972322,981932,100,2,2
1001533,982083,950843,100,3,1
1001542,981302,980252,100,2,1
1001552,971122,982342,100,2,1
1001562,972322,981932,100,2,2
1001572,980382,941532,100,2,2
1001582,972322,983152,100,2,2
1001592,972322,980792,100,2,1
1001602,980552,960272,100,2,2
1001612,980552,960272,100,2,1
1001622,980382,942312,100,2,2
1001632,980382,942312,100,2,2
1001642,981302,962042,100,2,2
1001652,981302,962042,100,2,2
1001662,971122,981662,100,2,2
1001672,972322,941562,100,2,1
1001682,972322,941562,100,2,1
1001693,982083,950683,100,3,2
1001702,112,930514,100,2,2
1001712,112,930514,100,2,1
1001722,971122,960742,100,2,2
1001732,112,930664,100,2,1
1001743,982543,950433,100,3,2
1001752,971122,981122,100,2,1
1001762,971122,981122,100,2,1
1001772,971122,983022,100,2,1
1001782,971122,960112,100,2,2
1001793,972773,970043,100,3,1
1001803,972773,951723,100,3,2
1001813,972773,951723,100,3,1
1001822,971122,960872,100,2,1
1001832,971122,962262,100,2,2
1001842,971122,962262,100,2,2
1001852,971122,940382,100,2,1
1001863,972773,941643,100,3,1
1001873,972773,941643,100,3,1
1001883,972773,962313,100,3,2
1001892,971122,951242,100,2,1
1001903,972773,930545,100,3,2
1001913,972773,930545,100,3,2
1001923,972773,962103,100,3,2
1001933,972773,972023,100,3,2
1001942,971122,942252,100,2,1
1001953,972773,961653,100,3,1
1001963,972773,961653,100,3,1
1001972,980552,940102,100,2,1
1001983,982203,940693,100,3,1
1001992,971122,962012,100,2,1
1002002,971122,962012,100,2,1
1002013,972773,931521,100,3,1
1002022,971122,950172,100,2,1
1002033,972773,942473,100,3,2
1002043,972773,942473,100,3,1
1002052,980552,961452,100,2,1
1002062,980552,961452,100,2,2
1002073,972773,970253,100,3,1
1002082,971122,970772,100,2,2
1002092,971122,951002,100,2,2
1002102,971122,951002,100,2,2
1002112,112,934524,100,2,2
1002122,112,934524,100,2,2
1002132,112,931094,100,2,1
1002142,980552,940102,100,2,1
1002152,980552,941402,100,2,2
1002162,980552,941402,100,2,2
1002173,972773,971073,100,3,2
1002183,982543,930325,100,3,2
1002192,112,932854,100,2,2
1002202,112,932854,100,2,2
1002213,972773,950243,100,3,1
1002222,971122,970762,100,2,2
1002232,971122,970762,100,2,2
1002242,0,990942,100,2,1
1002252,0,983102,100,2,2
1002263,972773,940323,100,3,1
1002273,972773,940323,100,3,2
1002282,971122,932314,100,2,2
1002293,972773,952133,100,3,2
1002303,972773,961863,100,3,2
1002313,972773,982173,100,3,1
1002322,971122,932852,100,2,1
1002333,972773,982583,100,3,1
1002343,972773,971703,100,3,1
1002352,971122,950782,100,2,1
1002362,971122,950782,100,2,2
1002373,972773,950453,100,3,2
1002383,972773,950453,100,3,2
1002393,972773,961763,100,3,1
1002402,971122,960032,100,2,2
1002413,972773,950873,100,3,2
1002423,972773,950873,100,3,2
1002433,972773,953003,100,3,1
1002443,972773,962093,100,3,1
1002452,971122,960812,100,2,1
1002462,971122,960812,100,2,2
1002473,972773,950713,100,3,1
1002483,972773,950713,100,3,1
1002493,972773,972183,100,3,1
1002503,972773,971163,100,3,2
1002513,972773,941803,100,3,2
1002523,972773,941803,100,3,2
1002533,972773,972053,100,3,1
1010012,992422,980542,101,2,1
1010022,992422,980542,101,2,2
1010032,992422,950132,101,2,1
1010042,992422,950132,101,2,2
1010052,990892,941762,101,2,2
1010062,990892,941762,101,2,2
1010072,991902,982942,101,2,1
1010082,991902,982942,101,2,1
1010092,971432,981662,101,2,2
1010102,990802,961662,101,2,2
1010112,990802,961662,101,2,1
1010122,990892,981972,101,2,1
1010132,971432,980232,101,2,1
1010142,971432,980232,101,2,2
1010152,990802,961742,101,2,1
1010162,992422,960482,101,2,2
1010172,992422,960482,101,2,2
1010182,991902,951112,101,2,2
1010193,990473,942131,101,3,2
1010202,990802,960742,101,2,1
1010212,990802,980372,101,2,1
1010222,990802,980372,101,2,1
1010232,992422,983022,101,2,1
1010242,991902,990142,101,2,1
1010252,971432,980702,101,2,2
1010263,972473,991273,101,3,1
1010272,991902,961552,101,2,2
1010282,991902,961552,101,2,1
1010292,992422,970152,101,2,2
1010302,992422,970152,101,2,2
1010312,971432,941542,101,2,1
1010322,992422,961922,101,2,1
1010332,992422,961922,101,2,2
1010342,990892,950782,101,2,1
1010352,990632,961722,101,2,2
1010362,971432,960782,101,2,1
1010372,971432,960782,101,2,2
1010382,992422,991762,101,2,2
1010392,971432,961522,101,2,1
1010402,971432,970762,101,2,2
1010412,990802,950502,101,2,1
1010423,992283,970093,101,3,2
1010433,992283,970093,101,3,2
1010442,991902,950922,101,2,1
1010453,992283,971783,101,3,2
1010462,971432,971542,101,2,1
1010472,971432,971542,101,2,1
1010483,990473,944691,101,3,1
1010493,972473,941913,101,3,2
1010503,972473,941913,101,3,2
1010512,990892,961382,101,2,1
1010522,990892,961382,101,2,2
1010532,971432,980792,101,2,1
1010542,971432,980792,101,2,2
1010552,990892,990232,101,2,1
1010562,991902,944704,101,2,2
1010572,991902,944704,101,2,2
1010582,990632,960752,101,2,1
1010592,990632,960752,101,2,1
1010603,990473,982583,101,3,2
1010613,990473,950713,101,3,1
1010622,990632,961712,101,2,1
1010632,990632,961712,101,2,2
1010642,992422,970712,101,2,2
1010652,992422,970712,101,2,2
1010662,990632,951142,101,2,2
1010672,990632,951142,101,2,1
1010682,990632,991352,101,2,2
1010692,971432,970882,101,2,2
1010702,990802,950262,101,2,1
1010712,990802,970012,101,2,2
1010722,990802,970012,101,2,1
1010732,990632,991672,101,2,2
1010742,992422,980252,101,2,2
1010752,990892,991862,101,2,1
1010763,972473,941843,101,3,1
1010773,972473,941843,101,3,2
1010783,992283,940085,101,3,2
1010792,991902,952942,101,2,1
1010802,991902,952942,101,2,1
1010812,990802,951242,101,2,2
1010822,990802,951242,101,2,2
1010832,971432,962012,101,2,2
1010842,971432,962012,101,2,2
1010853,972473,941643,101,3,1
1010863,972473,941643,101,3,2
1010872,992422,940702,101,2,2
1010883,972473,952133,101,3,2
1010893,972473,952133,101,3,2
1010902,990632,991842,101,2,2
1010912,990802,960032,101,2,2
1010922,990632,952872,101,2,1
1010932,991902,960072,101,2,2
1010942,990892,950382,101,2,2
1010952,990892,950382,101,2,1
1010962,990802,961732,101,2,2
1010972,992422,960492,101,2,2
1010982,992422,960492,101,2,1
1010992,990892,971022,101,2,1
1011003,991203,972053,101,3,1
1011012,992422,972622,101,2,1
1011022,990892,990542,101,2,2
1011032,990892,950372,101,2,2
1011042,990892,950372,101,2,2
1011052,990802,960872,101,2,1
1011062,990802,960872,101,2,1
1011075,990632,940693,101,5,1
1011083,992283,944485,101,3,2
1011092,991902,991512,101,2,1
1011103,991203,970253,101,3,2
1011113,991203,953003,101,3,1
1011123,991203,953003,101,3,2
1011132,990802,942733,101,5,2
1011142,990802,942733,101,5,1
1011153,991203,990503,101,3,1
1011163,990473,982173,101,3,1
1011173,992283,982493,101,3,1
1011183,992283,982493,101,3,2
1011193,990473,952763,101,3,2
1011202,990892,992702,101,2,2
1011213,992283,950883,101,3,2
1011222,990802,972302,101,2,2
1011233,990473,944715,101,3,1
1011243,990473,944715,101,3,2
1011253,992283,951723,101,3,2
1011262,992422,950122,101,2,1
1011272,992422,950122,101,2,1
1011282,991902,951922,101,2,2
1011292,992422,981922,101,2,2
1011302,992422,981922,101,2,2
1011313,991203,961623,101,3,2
1011323,972473,983163,101,3,1
1011333,972473,983163,101,3,2
1011342,991902,983102,101,2,2
1011352,990802,950962,101,2,1
1011362,990802,950962,101,2,2
1011372,990892,992692,101,2,1
1011382,991902,980972,101,2,1
1011393,972473,942645,101,3,1
1011402,990802,991222,101,2,2
1011413,991203,992593,101,3,1
1011423,972473,971383,101,3,2
1011433,991203,941014,101,3,1
1011442,971432,980692,101,2,1
1011452,971432,980692,101,2,2
1011462,990632,951772,101,2,2
1011472,990632,991832,101,2,2
1011482,990632,991832,101,2,2
1011492,990892,990552,101,2,2
1011503,992283,991303,101,3,1
1011512,990632,982342,101,2,1
1011522,971432,982232,101,2,1
1011532,971432,982232,101,2,1
1011542,992422,991752,101,2,2
1011552,990802,981632,101,2,1
1011562,990802,981632,101,2,1
1011572,991902,970022,101,2,2
1011582,992422,990622,101,2,1
1011592,990802,992482,101,2,1
1011603,990473,970923,101,3,1
1011613,990473,970923,101,3,1
1011623,972473,962093,101,3,2
1011633,972473,962093,101,3,1
1011643,990473,971073,101,3,1
1011653,990473,971073,101,3,1
1011663,992283,991553,101,3,2
1011672,971432,991432,101,2,2
1011682,992422,960812,101,2,2
1011692,992422,960812,101,2,1
1011702,990892,962042,101,2,1
1011712,990892,962042,101,2,2
1011722,991902,960272,101,2,1
1011732,991902,960272,101,2,2
1011742,971432,980732,101,2,2
1011752,971432,980732,101,2,1
1011762,990632,960822,101,2,1
1011772,990632,960822,101,2,1
1011783,990473,982513,101,3,1
1011792,971432,950172,101,2,2
1011802,971432,950172,101,2,2
1011812,971432,980652,101,2,1
1011822,992422,940102,101,2,1
1011832,992422,940102,101,2,2
1011842,992422,940102,101,2,2
1011853,972473,970043,101,3,2
1011863,972473,970043,101,3,1
1011872,990892,971462,101,2,1
1011882,990632,992332,101,2,1
1011892,992422,981932,101,2,1
1011902,992422,981932,101,2,2
1011912,990892,960112,101,2,1
1011922,971432,960682,101,2,2
1011932,992422,970722,101,2,1
1011942,990892,961332,101,2,2
1011952,990892,961332,101,2,2
1011962,990892,972342,101,2,1
1011972,990892,972342,101,2,1
1011982,992422,992202,101,2,1
1011992,992422,992202,101,2,2
1012002,991902,961342,101,2,2
1012012,990892,961192,101,2,1
1012022,990892,961192,101,2,2
1012032,990802,991392,101,2,1
1012042,990632,981692,101,2,1
1012053,992283,991473,101,3,1
1012062,991902,981522,101,2,1
1012072,991902,981522,101,2,1
1012082,990892,940042,101,2,2
1012092,990892,940042,101,2,2
1012102,991902,991502,101,2,1
1012112,990802,992152,101,2,2
1012122,990892,991042,101,2,1
1012132,990892,991042,101,2,1
1012142,971432,952282,101,2,1
1012152,971432,952282,101,2,2
1012162,991902,990132,101,2,2
1012172,990802,972312,101,2,2
1012183,972473,972023,101,3,1
1012192,990892,990092,101,2,1
1012203,990473,962333,101,3,2
1012213,991203,992253,101,3,2
1012223,991203,950243,101,3,2
1012233,990473,950453,101,3,1
1012243,990473,970863,101,3,2
1012252,992422,990872,101,2,1
1012262,990802,960382,101,2,1
1012272,971432,971532,101,2,2
1012282,971432,971532,101,2,2
1012293,991203,990663,101,3,1
1012303,992283,992123,101,3,1
1012313,972473,982133,101,3,1
1012323,991203,972183,101,3,2
1012332,990802,990082,101,2,1
1012342,990892,991972,101,2,1
1012353,992283,960983,101,3,2
1012362,991902,980982,101,2,1
1012372,991902,961802,101,2,1
